No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,
5562,2013,10,18,17,236,213,64,107,1800,39,13.9,1019.5,8.1,0,0.7,HIGH
5563,2013,10,18,18,235,192,61,98,1800,36,12,1019.9,8.8,0,0,HIGH
5564,2013,10,18,19,239,185,52,123,2000,11,11.2,1019.8,9.3,0,0.1,HIGH
5565,2013,10,18,20,254,208,61,147,2400,2,10.7,1020.2,9.3,0,0.5,HIGH
5566,2013,10,18,21,256,223,51,141,2400,2,11.3,1020.4,9.9,0,0.9,HIGH
5567,2013,10,18,22,231,252,39,136,3100,2,11.7,1020.3,10.1,0,0.7,HIGH
5568,2013,10,18,23,239,272,37,145,3600,2,11.9,1020.4,10.5,0,0.6,HIGH
5569,2013,10,19,0,244,270,41,143,3100,2,12.2,1020.5,9.8,0,1.1,HIGH
5570,2013,10,19,1,242,248,41,124,2500,1,13.2,1020.4,9.3,0,1.4,HIGH
5571,2013,10,19,2,258,248,36,110,2200,1,11.7,1020,9.9,0,0.6,HIGH
5572,2013,10,19,3,269,199,38,98,2100,1,10.2,1020,9.1,0,1,HIGH
5573,2013,10,19,4,261,166,38,82,1900,1,13.6,1020.4,5,0,3.3,HIGH
5574,2013,10,19,5,164,15,32,57,1200,6,13.7,1020.8,-2.3,0,4.9,HIGH
5575,2013,10,19,6,67,67,24,35,700,15,13.1,1021.6,-2,0,3,MEDIUM
5576,2013,10,19,7,41,6,17,31,600,17,13.2,1022.4,-2.7,0,3.9,MEDIUM
5577,2013,10,19,8,11,12,17,28,500,20,14.1,1022.6,-2.4,0,2.3,LOW
5578,2013,10,19,9,7,26,17,28,600,21,14.3,1022.5,-3.1,0,2.6,LOW
5579,2013,10,19,10,3,6,14,23,500,29,15.7,1022.3,-4.3,0,2.8,LOW
5580,2013,10,19,11,3,8,8,17,400,40,16.7,1021.7,-3.5,0,3.9,LOW
5581,2013,10,19,12,3,8,9,13,400,48,16.9,1020.9,-3.3,0,3.8,LOW
5582,2013,10,19,13,3,8,9,13,400,49,18,1020.4,-2.9,0,5.1,LOW
5583,2013,10,19,14,19,27,10,15,400,51,18.3,1020.4,-2.1,0,4.2,LOW
5584,2013,10,19,15,22,23,8,14,300,52,17.6,1020.7,-1.6,0,5.1,MEDIUM
5585,2013,10,19,16,12,18,5,13,300,51,16.4,1020.9,-1.7,0,2,LOW
5586,2013,10,19,17,4,11,5,16,300,45,15.6,1021.6,-1.1,0,2.8,LOW
5587,2013,10,19,18,3,13,7,24,400,36,14.9,1022.5,-1.3,0,3.9,LOW
5588,2013,10,19,19,15,17,4,21,400,34,13.9,1022.8,-2.1,0,2.2,LOW
5589,2013,10,19,20,13,17,3,15,400,44,14,1023,-2,0,4.4,LOW
5590,2013,10,19,21,3,6,2,13,300,48,13.2,1023.1,-1.6,0,2.2,LOW
5591,2013,10,19,22,3,6,2,16,400,42,9.5,1022.7,0.1,0,0.4,LOW
5592,2013,10,19,23,4,6,3,34,500,23,7.6,1022.3,1.2,0,0.8,LOW
5593,2013,10,20,0,14,26,4,56,600,NA,7.1,1022.2,0.7,0,1.4,LOW
5594,2013,10,20,1,17,18,6,58,800,1,6.5,1022.2,1.6,0,0.1,LOW
5595,2013,10,20,2,24,18,7,60,700,1,6,1022.2,3.2,0,0.6,MEDIUM
5596,2013,10,20,3,10,15,6,57,500,1,5.5,1022.4,3,0,1.2,LOW
5597,2013,10,20,4,24,15,6,52,NA,NA,5.9,1022.4,2.2,0,1.2,MEDIUM
5598,2013,10,20,5,9,18,7,51,500,1,7.5,1022.6,1.6,0,1.5,LOW
5599,2013,10,20,6,9,16,6,45,400,NA,5,1023.1,2.5,0,0.5,LOW
5600,2013,10,20,7,20,16,7,45,600,1,9.5,1023.3,1.9,0,1.3,LOW
5601,2013,10,20,8,12,20,8,45,NA,2.9988,13.1,1023.4,-0.2,0,1.6,LOW
5602,2013,10,20,9,12,20,8,45,700,7.2828,14.9,1023.1,-2.1,0,3.2,LOW
5603,2013,10,20,10,20,52,9,34,600,23,16.4,1022.6,-2.2,0,3.1,LOW
5604,2013,10,20,11,9,19,10,22,500,37.6992,17.5,1021.2,-2.2,0,1.4,LOW
5605,2013,10,20,12,9,10,12,15,NA,51.408,18.1,1020.1,-2.8,0,1.9,LOW
5606,2013,10,20,13,3,8,8,13,400,60.4044,18.8,1019.5,-3.4,0,2.3,LOW
5607,2013,10,20,14,4,7,8,17,400,63,18.8,1018.9,-2.8,0,1.5,LOW
5608,2013,10,20,15,7,25,8,19,NA,62.5464,18.1,1018.6,-1.7,0,1.1,LOW
5609,2013,10,20,16,12,48,8,23,NA,56.5488,17.1,1018.5,-2.6,0,1.9,LOW
5610,2013,10,20,17,28,48,8,43,600,37,13.8,1019,-0.7,0,0.7,MEDIUM
5611,2013,10,20,18,25,41,8,73,700,10.0674,13.8,1019.4,-1,0,0.7,MEDIUM
5612,2013,10,20,19,33,67,12,80,NA,2.7846,13.1,1019.6,-1.3,0,1.3,MEDIUM
5613,2013,10,20,20,46,53,12.852,79.6564,NA,2.3562,10.9,1019.8,0,0,0.6,MEDIUM
5614,2013,10,20,21,45,63,12,82,1000,1.4994,9.4,1019.8,0.8,0,1,MEDIUM
5615,2013,10,20,22,48,73,11,81,NA,1.071,8.2,1019.6,1.1,0,0.6,MEDIUM
5616,2013,10,20,23,39,52,14,76,NA,2.142,7.3,1019.7,3.3,0,0.4,MEDIUM
5617,2013,10,21,0,49,74,14,79,NA,2.7846,6.5,1019.9,4.5,0,0.7,MEDIUM
5618,2013,10,21,1,65,66,15,77,NA,0.8568,5.9,1019.8,4.2,0,1.3,MEDIUM
5619,2013,10,21,2,58,72,13,72,NA,NA,6,1019.1,4.5,0,1,MEDIUM
5620,2013,10,21,3,75,138,17,71,NA,0.6426,5.9,1018.9,4.4,0,0.6,MEDIUM
5621,2013,10,21,4,116,201,21,71,NA,2.142,5.8,1019.1,4.4,0,1.1,HIGH
5622,2013,10,21,5,118,190,21,63,NA,1.4994,6.8,1019.2,4.6,0,0.7,HIGH
5623,2013,10,21,6,110,173,20,56,NA,0.6426,6.8,1019.4,4.9,0,1.2,MEDIUM
5624,2013,10,21,7,99,142,18,48,NA,0.4284,8,1019.9,4.6,0,1.1,MEDIUM
5625,2013,10,21,8,87,129,19,51,NA,0.2142,10.2,1020,4.8,0,1,MEDIUM
5626,2013,10,21,9,80,130,20,54,NA,0.6426,12,1019.9,4,0,0.8,MEDIUM
5627,2013,10,21,10,98,127,31,70,NA,3.213,14.7,1019.9,3.8,0,0.7,MEDIUM
5628,2013,10,21,11,110,148,41,85,NA,7.0686,16.6,1019.2,1.8,0,1.6,MEDIUM
5629,2013,10,21,12,130,159,41,112,NA,9.2106,17.9,1018.1,1,0,2,HIGH
5630,2013,10,21,13,130,126,33,103,NA,28.0602,18.5,1017.7,0.6,0,2.5,HIGH
5631,2013,10,21,14,109,126,33,62,NA,65.7594,18.4,1017.6,0.9,0,1.7,MEDIUM
5632,2013,10,21,15,86,89,38,62,NA,89.5356,18.3,1017.7,1.3,0,1.2,MEDIUM
5633,2013,10,21,16,71,89,31,28,NA,97.461,17.2,1017.8,0.8,0,1.3,MEDIUM
5634,2013,10,21,17,70,77,27,28,NA,85.0374,13.3,1018.3,3.6,0,0.4,MEDIUM
5635,2013,10,21,18,52,77,22,59,NA,59.1192,10.4,1018.9,4.5,0,0.4,MEDIUM
5636,2013,10,21,19,69,77,19.7064,90,NA,26.3466,9.2,1019.2,5.4,0,0,MEDIUM
5637,2013,10,21,20,83,77,23,86,NA,25.0614,8.4,1019.7,5.9,0,0.7,MEDIUM
5638,2013,10,21,21,81,94,21,97,NA,14.3514,7.7,1019.8,5.5,0,0,MEDIUM
5639,2013,10,21,22,81,117,19,97,NA,2.142,7.4,1020,5.4,0,1.1,MEDIUM
5640,2013,10,21,23,105,117,18,106,NA,1.7136,6.7,1020.1,5.2,0,0.7,MEDIUM
5641,2013,10,22,0,95,103,25.704,108,NA,0.8568,7.5,1020,5.1,0,1.1,MEDIUM
5642,2013,10,22,1,125,103,30,91,NA,0.8568,6.6,1019.9,4.9,0,0,HIGH
5643,2013,10,22,2,124,135,29,91,NA,0.4284,6.1,1019.5,4.9,0,1.2,HIGH
5644,2013,10,22,3,113,122,26,77,NA,0.2142,5.8,1019,4.9,0,0.5,MEDIUM
5645,2013,10,22,4,106,123,24,74,NA,NA,5.4,1019.3,4.4,0,0,MEDIUM
5646,2013,10,22,5,122,133,17,68,NA,NA,5.3,1019.7,4.6,0,1.4,HIGH
5647,2013,10,22,6,143,185,21,77,NA,0.6426,5.4,1020.2,4.5,0,0.8,HIGH
5648,2013,10,22,7,171,194,23,70,NA,0.8568,7.1,1020.3,6.5,0,0.5,HIGH
5649,2013,10,22,8,171,194,23,70,NA,0.8568,10.3,1020.4,7.4,0,1.1,HIGH
5650,2013,10,22,9,176,219,27,79,NA,1.4994,12.3,1019.6,7.6,0,1.3,HIGH
5651,2013,10,22,10,181,214,27,79,NA,1.7136,14.3,1019.3,6.6,0,2,HIGH
5652,2013,10,22,11,190,196,36,94,NA,6.8544,16,1017.5,6.4,0,2.1,HIGH
5653,2013,10,22,12,188,196,93,81,NA,23.3478,17,1016.2,6.5,0,2.1,HIGH
5654,2013,10,22,13,142,146,114,53,NA,56.5488,17.4,1015.6,6.9,0,1.9,HIGH
5655,2013,10,22,14,128,132,161,46,NA,67.6872,17.6,1014.5,6.5,0,3.6,HIGH
5656,2013,10,22,15,154,132,161,55,NA,66.402,17.4,1014.1,6.3,0,2,HIGH
5657,2013,10,22,16,137,114,172,55,NA,69.1866,16.8,1014.8,6,0,2.5,HIGH
5658,2013,10,22,17,117,121,136,71,1300,52,14.7,1015.7,5.7,0,3.6,HIGH
5659,2013,10,22,18,139,121,90,82,1300,35,13.9,1016.6,6.3,0,1.2,HIGH
5660,2013,10,22,19,96,62,90,71,1000,24,12.5,1016.2,9.3,0,1.3,MEDIUM
5661,2013,10,22,20,81,100,26,70,1100,13,11.7,1016.8,9.1,0,1.1,MEDIUM
5662,2013,10,22,21,81,105,25,70,1400,1,10.9,1016.8,9.2,0,2.1,MEDIUM
5663,2013,10,22,22,110,67,19,81,1300,1,9.8,1016.8,8.2,0,2,MEDIUM
5664,2013,10,22,23,110,52,19,81,1000,7,8.9,1017.4,7,0,2.1,MEDIUM
5665,2013,10,23,0,71,22,19,43,900,13,8.3,1017.6,6.1,0,1.2,MEDIUM
5666,2013,10,23,1,56,18,10,46,800,8,7.4,1018.1,5.7,0,1.3,MEDIUM
5667,2013,10,23,2,42,14,10,48,700,5,7.1,1018.1,3.7,0,2.1,MEDIUM
5668,2013,10,23,3,50,12,11,48,700,6,7.1,1018.1,2,0,2.3,MEDIUM
5669,2013,10,23,4,25,25,8,15,400,31,6.4,1018.6,0.1,0,2.1,MEDIUM
5670,2013,10,23,5,3,12,7,8,300,39,4.5,1018.8,0.4,0,1.2,LOW
5671,2013,10,23,6,3,12,6,16,400,28,4.3,1018.7,1.2,0,1,LOW
5672,2013,10,23,7,17,32,6,33,400,8,7.1,1019.2,-0.9,0,1.9,LOW
5673,2013,10,23,8,15,22,8,33,500,10,10,1019,-7.7,0,3.4,LOW
5674,2013,10,23,9,28,30,8,33,500,18,11.6,1018.6,-8.3,0,3,MEDIUM
5675,2013,10,23,10,31,30,17,26,500,28,13.2,1018.1,-10.7,0,2.8,MEDIUM
5676,2013,10,23,11,19,46,18,21,500,38,14.4,1017.4,-10.4,0,3.1,LOW
5677,2013,10,23,12,17,43,15,21,400,51,15.2,1016.6,-10.5,0,2.5,LOW
5678,2013,10,23,13,9,43,11,10,400,56,15.2,1016.1,-11.3,0,2.3,LOW
5679,2013,10,23,14,18,36,11,10,400,55,16,1016.1,-10.7,0,1.3,LOW
5680,2013,10,23,15,11,36,14,10,400,53,15.8,1016.2,-10,0,0.9,LOW
5681,2013,10,23,16,34,52,14,23,400,43,13.4,1016.8,-7.3,0,0.9,MEDIUM
5682,2013,10,23,17,34,65,12,39,500,31,9.4,1017.2,-4.2,0,0.9,MEDIUM
5683,2013,10,23,18,47,48,14,39,700,5,9.7,1018.6,-5.8,0,1,MEDIUM
5684,2013,10,23,19,49,48,15,62,1000,2,10.3,1020.1,-7,0,1.4,MEDIUM
5685,2013,10,23,20,41,59,15,56,700,7,10.3,1021.1,-7,0,2,MEDIUM
5686,2013,10,23,21,13,59,5,26,400,20,8.9,1022.5,-8.7,0,3.7,LOW
5687,2013,10,23,22,13,26,3,26,300,26,7.7,1022.9,-9.7,0,2.8,LOW
5688,2013,10,23,23,7,9,2,14,300,35,7.5,1022.8,-9.9,0,3.1,LOW
5689,2013,10,24,0,12,20,2,11,300,30,6.9,1022.9,-9.1,0,2.1,LOW
5690,2013,10,24,1,13,22,3,15,300,27,6.2,1023.2,-8.5,0,1.5,LOW
5691,2013,10,24,2,12,32,3,13,300,28,6.4,1023.4,-9.1,0,3.1,LOW
5692,2013,10,24,3,14,26,3,13,200,26,6,1023.3,-9.1,0,1.4,LOW
5693,2013,10,24,4,16,20,3,NA,200,19,6.7,1023.5,-8.5,0,2.9,LOW
5694,2013,10,24,5,16,20,4,10,200,31,5.1,1023.8,-6.5,0,1.1,LOW
5695,2013,10,24,6,8,29,5,12,200,27,2.7,1023.9,-5.2,0,0.1,LOW
5696,2013,10,24,7,8,28,5,19,300,23,7.5,1024.5,-4.6,0,1,LOW
5697,2013,10,24,8,8,42,6,24,400,18,10.2,1024.2,-4.6,0,1,LOW
5698,2013,10,24,9,7,35,8,35,500,15,12.1,1023.4,-5.4,0,4.7,LOW
5699,2013,10,24,10,7,23,8,18,400,39,13.6,1023.3,-5.1,0,4.9,LOW
5700,2013,10,24,11,15,25,7,10,400,56,14.6,1022.5,-4.2,0,3.7,LOW
5701,2013,10,24,12,7,21,7,8,500,68,15.5,1021.8,-4.5,0,4.1,LOW
5702,2013,10,24,13,7,26,7,13,500,73,15.8,1021.2,-4.2,0,6,LOW
5703,2013,10,24,14,18,26,8,11,500,77,16.2,1021,-3.9,0,3.9,LOW
5704,2013,10,24,15,18,36,8,14,500,73,16,1021.1,-3,0,3.7,LOW
5705,2013,10,24,16,31,40,9,15,500,69,14.9,1021.3,-3,0,4.5,MEDIUM
5706,2013,10,24,17,22,49,10,25,600,56,13.7,1022,-2.7,0,3.1,MEDIUM
5707,2013,10,24,18,30,44,8,37,600,42,13.1,1022.5,-2.8,0,3.3,MEDIUM
5708,2013,10,24,19,30,45,8,38,600,39,13.1,1022.9,-2.4,0,3.2,MEDIUM
5709,2013,10,24,20,34,41,6,23,600,53,12.6,1023.5,-2.5,0,2.9,MEDIUM
5710,2013,10,24,21,32,42,5,23,500,53,12.6,1023.9,-2.1,0,1.8,MEDIUM
5711,2013,10,24,22,32,31,5,23,500,56,12.1,1024.2,-2.2,0,2.4,MEDIUM
5712,2013,10,24,23,34,26,4,11,500,66,11.4,1024.5,-2.1,0,1.4,MEDIUM
5713,2013,10,25,0,34,30,7,31,500,44,10.5,1024.8,-1.6,0,1.8,MEDIUM
5714,2013,10,25,1,36,38,11,37,600,35,10.1,1024.5,-1.3,0,1.6,MEDIUM
5715,2013,10,25,2,29,32,13,36,600,33,9.8,1024.3,-1.6,0,2,MEDIUM
5716,2013,10,25,3,34,34,13,40,600,27,9.9,1024.5,-1.8,0,2,MEDIUM
5717,2013,10,25,4,29,30,14,32,500,34,9.9,1024.8,-1.5,0,1.5,MEDIUM
5718,2013,10,25,5,29,31,15,26,500,40,9.5,1024.9,-1.6,0,2.3,MEDIUM
5719,2013,10,25,6,32,27,16,18,500,47,10.1,1025.2,-1.6,0,2.6,MEDIUM
5720,2013,10,25,7,35,27,16,24,500,40,11.3,1025.6,-1.8,0,3.1,MEDIUM
5721,2013,10,25,8,38,42,18,45,600,20,12.4,1025.7,-2.3,0,4.8,MEDIUM
5722,2013,10,25,9,38,43,16,28,600,36,13.7,1025.3,-2.3,0,3.6,MEDIUM
5723,2013,10,25,10,32,41,15,17,500,50,14.6,1024.6,-2.4,0,3.6,MEDIUM
5724,2013,10,25,11,32,35,12,11,500,60,15.7,1023.6,-2.8,0,4.8,MEDIUM
5725,2013,10,25,12,24,29,10,8,400,67,16.4,1022.5,-2.7,0,3.9,MEDIUM
5726,2013,10,25,13,24,29,8,8,400,72,17.3,1021.8,-3.5,0,2.4,MEDIUM
5727,2013,10,25,14,24,46,8,13,400,72,17.7,1021.4,-4.3,0,2.4,MEDIUM
5728,2013,10,25,15,22,135,5,NA,400,44,18.1,1021,-3.4,0,1.1,MEDIUM
5729,2013,10,25,16,22,25,5,37,500,68,15.6,1020.8,-1.9,0,1,MEDIUM
5730,2013,10,25,17,13,48,5,56,500,49,10.4,1021,0.4,0,0,LOW
5731,2013,10,25,18,26,49,6,85,700,21,8.8,1021.1,1.7,0,0.7,MEDIUM
5732,2013,10,25,19,26,60,7,108,1500,1,7.7,1021.2,1.7,0,1.2,MEDIUM
5733,2013,10,25,20,70,116,10,108,2300,3,7.3,1021.5,1.4,0,0.7,MEDIUM
5734,2013,10,25,21,77,116,9,144,2000,3,6.5,1021.8,3.1,0,1.2,MEDIUM
5735,2013,10,25,22,77,117,9,144,1900,1,6.4,1021.6,1.3,0,1.2,MEDIUM
5736,2013,10,25,23,88,129,9,124,2300,1,8.1,1021.4,0.1,0,1.3,MEDIUM
5737,2013,10,26,0,63,129,9,124,1300,1,5.6,1021.4,-0.5,0,1.1,MEDIUM
5738,2013,10,26,1,38,25,8,89,700,1,4.2,1021.4,-1,0,1.4,MEDIUM
5739,2013,10,26,2,38,38,7,87,700,1,8.1,1021.2,-2.3,0,2.6,MEDIUM
5740,2013,10,26,3,41,48,9,104,800,1,7,1020.9,-1.7,0,0.5,MEDIUM
5741,2013,10,26,4,38,48,7,84,700,1,4.4,1020.8,-1.6,0,0.7,MEDIUM
5742,2013,10,26,5,34,50,6,88,700,1,3.4,1020.8,-1.2,0,0.9,MEDIUM
5743,2013,10,26,6,35,69,7,98,800,1,5.7,1020.9,-1.9,0,1.8,MEDIUM
5744,2013,10,26,7,35,39,7,74,700,1,8,1021.2,-1.8,0,1.4,MEDIUM
5745,2013,10,26,8,35,45,6,67,700,1,9.9,1020.9,-1.5,0,1,MEDIUM
5746,2013,10,26,9,43,49,7,63,700,4,12.3,1020.7,-2,0,1.5,MEDIUM
5747,2013,10,26,10,39,49,11,53,700,17,14.1,1020.1,-2,0,1.1,MEDIUM
5748,2013,10,26,11,60,61,34,51,800,30,15.5,1018.8,-2,0,1.1,MEDIUM
5749,2013,10,26,12,50,61,31,62,900,37,17,1017.7,-1.7,0,2.2,MEDIUM
5750,2013,10,26,13,44,64,21,77,900,42,17.8,1016.7,-2.5,0,3,MEDIUM
5751,2013,10,26,14,46,81,15,81,900,51,17.9,1016.2,-2.4,0,3,MEDIUM
5752,2013,10,26,15,48,50,12,57,700,66,17.5,1015.7,-2.2,0,1.2,MEDIUM
5753,2013,10,26,16,49,68,12,51,700,72,15.7,1015.5,-2.8,0,2,MEDIUM
5754,2013,10,26,17,56,70,12,64,700,63,13,1015.9,-2.5,0,1.3,MEDIUM
5755,2013,10,26,18,66,70,12,85,900,45,9.7,1016,0.8,0,0.7,MEDIUM
5756,2013,10,26,19,66,106,15,129,1100,10,8.4,1016,1.3,0,0.9,MEDIUM
5757,2013,10,26,20,111,143,39,138,1600,3,7.2,1016.1,2.1,0,0.1,MEDIUM
5758,2013,10,26,21,136,173,63,143,2000,1,6.3,1015.9,2.7,0,0,HIGH
5759,2013,10,26,22,147,176,74,142,2200,1,5.8,1015.6,3.3,0,0,HIGH
5760,2013,10,26,23,147,176,73,136,2400,1,5.1,1015.3,3.3,0,0.8,HIGH
5761,2013,10,27,0,168,213,30,124,2900,1,4.8,1015.2,3.1,0,0.5,HIGH
5762,2013,10,27,1,191,213,24,121,3000,1,4.2,1015.1,3,0,0,HIGH
5763,2013,10,27,2,183,246,18,124,3000,1,3.6,1014.7,2.6,0,0.9,HIGH
5764,2013,10,27,3,188,267,14,113,2600,1,3.4,1014.8,2.7,0,0,HIGH
5765,2013,10,27,4,184,256,12,113,2400,3,3.1,1014.8,2.5,0,0,HIGH
5766,2013,10,27,5,186,247,12,106,2400,3,2.9,1014.7,2.2,0,0,HIGH
5767,2013,10,27,6,156,179,12,104,2000,2,2.6,1014.9,1.9,0,0.5,HIGH
5768,2013,10,27,7,107,108,9,104,1400,1,5.1,1015.3,3.8,0,0.9,MEDIUM
5769,2013,10,27,8,99,126,11,76,1400,1,7.7,1015.4,3.5,0,1.4,MEDIUM
5770,2013,10,27,9,114,141,11,80,1500,2,9.3,1015.1,3.5,0,1.7,HIGH
5771,2013,10,27,10,114,162,29,80,1600,4,11.3,1014.1,3.8,0,1.7,HIGH
5772,2013,10,27,11,135,237,57,125,2300,18,12.8,1013.4,2.6,0,1.2,HIGH
5773,2013,10,27,12,209,237,53,150,2100,10,14.3,1012.6,2.8,0,1.4,HIGH
5774,2013,10,27,13,230,242,68,156,2100,16,14.8,1011.9,2.7,0,1.1,HIGH
5775,2013,10,27,14,229,280,73,169,2300,18,15.2,1011.6,2.7,0,1.1,HIGH
5776,2013,10,27,15,263,280,71,169,2300,18,14.8,1011.9,3.6,0,0.8,HIGH
5777,2013,10,27,16,263,285,59,152,1800,38,13.2,1012.2,4.9,0,1,HIGH
5778,2013,10,27,17,248,232,51,152,1700,33,10.2,1012.6,5.4,0,0,HIGH
5779,2013,10,27,18,238,239,39,162,1900,9,8.8,1013,6.1,0,0.2,HIGH
5780,2013,10,27,19,238,244,29,161,2400,2,7.8,1013.3,6.1,0,0,HIGH
5781,2013,10,27,20,216,274,26,162,3200,3,7.4,1013.6,6.2,0,0,HIGH
5782,2013,10,27,21,267,301,25,164,3500,3,7.4,1014,6.5,0,0.9,HIGH
5783,2013,10,27,22,281,322,25,161,3700,3,7,1014,5.9,0,0,HIGH
5784,2013,10,27,23,346,353,23,161,4100,4,6.4,1013.9,5.5,0,0,HIGH
5785,2013,10,28,0,346,371,26,156,4100,4,6.4,1014.1,5.7,0,0,HIGH
5786,2013,10,28,1,334,371,26,146,3700,3,6.1,1014,5.4,0,1.1,HIGH
5787,2013,10,28,2,324,350,21,140,3900,2,6.5,1013.9,5.6,0,0,HIGH
5788,2013,10,28,3,307,308,21,140,3400,2,7.5,1013.9,5.3,0,1.3,HIGH
5789,2013,10,28,4,285,308,23,125,2700,1,8.9,1013.9,5.1,0,1.8,HIGH
5790,2013,10,28,5,254,222,25,118,2400,1,8.9,1013.9,4.7,0,1.7,HIGH
5791,2013,10,28,6,253,212,27,104,2100,1,6.2,1014.2,4.4,0,1.6,HIGH
5792,2013,10,28,7,254,212,29,101,2100,1,8.4,1015.2,4.8,0,1.4,HIGH
5793,2013,10,28,8,223,223,30,101,2200,2,9.8,1015.7,4.8,0,1.3,HIGH
5794,2013,10,28,9,226,252,31,105,2400,2,11.1,1015.7,5.6,0,1,HIGH
5795,2013,10,28,10,229,239,39,105,2200,4,12.5,1015.4,5.6,0,1,HIGH
5796,2013,10,28,11,260,262,46,99,2200,11,14.3,1014.9,4.8,0,1.9,HIGH
5797,2013,10,28,12,260,267,54,98,2200,33,15.7,1014.3,4.4,0,1.4,HIGH
5798,2013,10,28,13,246,265,61,78,2100,65,16.2,1014.2,3.9,0,1.3,HIGH
5799,2013,10,28,14,242,265,71,73,2100,88,16.3,1014.3,4.6,0,1.7,HIGH
5800,2013,10,28,15,243,257,74,81,2000,94,15.5,1014.7,5.1,0,1.8,HIGH
5801,2013,10,28,16,243,257,74,91,2100,82,13.2,1015.5,6.1,0,1.1,HIGH
5802,2013,10,28,17,260,287,61,128,2400,43,11.5,1016.7,7,0,0.7,HIGH
5803,2013,10,28,18,309,313,77,145,3500,17,12.4,1017.8,7.7,0,1.7,HIGH
5804,2013,10,28,19,309,318,62,145,4200,3,11.5,1018.3,8,0,0.8,HIGH
5805,2013,10,28,20,362,376,68,160,5500,2,10.7,1019.5,8.3,0,0.9,HIGH
5806,2013,10,28,21,326,344,63,156,5500,2,10.2,1020.2,8.3,0,0.5,HIGH
5807,2013,10,28,22,323,346,55,153,5900,2,8.6,1020.7,7.5,0,0.6,HIGH
5808,2013,10,28,23,323,315,42,146,6400,1,9,1021.3,8.2,0,0.8,HIGH
5809,2013,10,29,0,299,327,48,153,6700,1,8.4,1021.5,6.5,0,1.3,HIGH
5810,2013,10,29,1,209,209,40,108,3100,3,10.5,1022.1,1.3,0,1.2,HIGH
5811,2013,10,29,2,209,209,15,48,800,21,11,1022,-0.5,0,2.1,HIGH
5812,2013,10,29,3,10,10,15,31,500,34,11,1022.1,-1.1,0,2.3,LOW
5813,2013,10,29,4,13,13,9,35,600,31,10.8,1022.7,-1.3,0,2.3,LOW
5814,2013,10,29,5,14,14,10,48,700,20,10.3,1023.2,-1.8,0,2.6,LOW
5815,2013,10,29,6,18,18,16,55,600,16,9.6,1024.2,-1.8,0,1.4,LOW
5816,2013,10,29,7,23,23,27,60,600,7,10.9,1025.1,-1.5,0,1.7,MEDIUM
5817,2013,10,29,8,17,24,26,57,700,8,12.1,1025.5,-2.2,0,3,LOW
5818,2013,10,29,9,12,24,22,41,600,22,13.3,1025.6,-3.9,0,2.9,LOW
5819,2013,10,29,10,20,20,14,31,500,37,14.4,1025.3,-3.9,0,1.4,LOW
5820,2013,10,29,11,20,20,8,31,1300,47,15,1024.4,-4.9,0,2.2,LOW
5821,2013,10,29,12,28,28,8,NA,600,59,15.6,1023.4,-6.7,0,4.3,MEDIUM
5822,2013,10,29,13,NA,NA,NA,15,500,NA,16.2,1023,-5.6,0,2.4,HIGH
5823,2013,10,29,14,3,6,3,20,300,61,16.6,1022.6,-7.2,0,1.9,LOW
5824,2013,10,29,15,4,6,3,21,200,62,16.5,1022.4,-7.2,0,2.3,LOW
5825,2013,10,29,16,4,10,5,26,200,59,14.9,1022.5,-6.1,0,0.6,LOW
5826,2013,10,29,17,16,30,7,38,200,45,10.6,1023.1,-2.5,0,1.2,LOW
5827,2013,10,29,18,19,45,7,38,300,19,8.3,1024.1,-1.5,0,0,LOW
5828,2013,10,29,19,26,85,5,87,600,1,6.8,1024.5,-0.9,0,0.7,MEDIUM
5829,2013,10,29,20,26,85,5,93,600,1,5.7,1024.8,-0.6,0,0.7,MEDIUM
5830,2013,10,29,21,39,74,5,92,700,1,5.2,1025,0.2,0,0,MEDIUM
5831,2013,10,29,22,39,74,6,93,800,1,4.5,1024.9,0.3,0,0,MEDIUM
5832,2013,10,29,23,58,74,7,90,1000,1,5.1,1024.9,0.7,0,0.7,MEDIUM
5833,2013,10,30,0,52,80,12,85,700,1,3.8,1024.9,1.5,0,0.6,MEDIUM
5834,2013,10,30,1,80,161,12,89,1300,1,3,1024.9,1.4,0,0,MEDIUM
5835,2013,10,30,2,80,223,11,88,1500,1,3,1024.7,1.4,0,0.8,MEDIUM
5836,2013,10,30,3,115,223,11,88,1800,1,2.4,1024.7,1.2,0,0.6,HIGH
5837,2013,10,30,4,123,211,11,82,1900,3,1.7,1024.8,0.7,0,0.8,HIGH
5838,2013,10,30,5,122,182,11,73,1700,3,1.3,1024.9,0.1,0,0.8,HIGH
5839,2013,10,30,6,122,145,9,57,1200,2,0.8,1025.3,-0.1,0,0,HIGH
5840,2013,10,30,7,43,63,8,57,700,1,3.9,1025.8,2.1,0,0.9,MEDIUM
5841,2013,10,30,8,40,66,8,47,800,3,7.7,1025.9,-1.8,0,1.2,MEDIUM
5842,2013,10,30,9,36,67,11,50,800,4,9.7,1025.6,-1.7,0,1.9,MEDIUM
5843,2013,10,30,10,31,80,8,62,600,9,11.2,1025.1,-1.6,0,0.6,MEDIUM
