No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
8727,2014,2,27,14,3,5,3,4,100,83,7.9,1018.7,-15,0,4.5
8728,2014,2,27,15,16,5,12,7,200,80,8,1018,-14.9,0,3.5
8729,2014,2,27,16,16,5,11,8,200,81,7.5,1017.9,-15.4,0,3.9
8730,2014,2,27,17,20,5,11,8,200,80,6.2,1018.1,-15.8,0,1.9
8731,2014,2,27,18,20,5,11,9,200,80,5.5,1018.4,-15.1,0,1.2
8732,2014,2,27,19,20,5,11,9,200,80,4.2,1019,-15.1,0,1.3
8733,2014,2,27,20,20,20,10,9,200,80,1.6,1019.2,-14.6,0,0.9
8734,2014,2,27,21,37,5,10,9,200,80,1,1019.4,-14.3,0,1.1
8735,2014,2,27,22,29,5,11,16,700,48,0,1019.4,-14,0,1.7
8736,2014,2,27,23,19,5,12,14,500,48,-0.3,1019.3,-14.3,0,1.5
8737,2014,2,28,0,43,5,10,15,700,45,-0.1,1019,-14.5,0,0.8
8738,2014,2,28,1,32,5,8,13,600,49,-2,1019.5,-13.8,0,0.7
8739,2014,2,28,2,19,5,8,10,400,49,-0.2,1019.2,-9.9,0,1.4
8740,2014,2,28,3,27,5,9,19,500,34,-0.3,1019.4,-6.1,0,1.9
8741,2014,2,28,4,20,5,9,18,600,26,-1.5,1019.3,-10.1,0,1.7
8742,2014,2,28,5,27,5,7,18,600,13,-1.2,1019.1,-10.1,0,1.2
8743,2014,2,28,6,36,27,6,40,800,7,-0.3,1019.2,-5.1,0,1.4
8744,2014,2,28,7,48,35,11,37,1200,8,0,1019.8,-5.4,0,1.6
8745,2014,2,28,8,44,43,15,36,1000,6,0.2,1020.5,-5,0,1.9
8746,2014,2,28,9,117,116,20,43,2500,9,0.6,1019.9,-5.2,0,1.5
8747,2014,2,28,10,75,95,26,39,1200,18,1.5,1019.1,-5,0,1.3
8748,2014,2,28,11,51,57,33,22,1100,24,2,1017.9,-5.4,0,1.2
8749,2014,2,28,12,58,69,42,18,1300,24,2.9,1016.6,-5.3,0,2.7
8750,2014,2,28,13,66,74,48,44,1500,26,3.3,1015.7,-4.9,0,1.5
8751,2014,2,28,14,96,128,39,46,1600,26,4.1,1014.7,-4.9,0,1.1
8752,2014,2,28,15,129,140,38,66,1600,26,4,1014.4,-4.7,0,1
8753,2014,2,28,16,135,149,34,72,1600,17,3.8,1013.4,-4.9,0,1.1
8754,2014,2,28,17,140,146,32,78,1700,12,3.3,1013.6,-5.1,0,0.9
8755,2014,2,28,18,139,152,30,87,1700,6,2.6,1014.2,-5.3,0,0.9
8756,2014,2,28,19,139,152,30,87,1700,NA,1,1014.6,-5.7,0,0.5
8757,2014,2,28,20,3,145,19,87,3000,2,0.9,1015.6,-5.8,0,1.2
8758,2014,2,28,21,111,149,22,88,2900,2,0.5,1015.9,-5.9,0,1.1
8759,2014,2,28,22,129,136,24,82,2700,2,-0.3,1016.1,-6.3,0,1.2
8760,2014,2,28,23,153,128,22,76,2700,3,-0.5,1015.9,-6.1,0,1
8761,2014,3,1,0,132,133,22,73,2700,NA,-1,1016.1,-6.4,0,0.5
8762,2014,3,1,1,156,127,19,63,2600,NA,-0.1,1015.7,-6.1,0,2.3
8763,2014,3,1,2,130,106,39,54,2600,NA,1.1,1015.5,-6.9,0,3.1
8764,2014,3,1,3,108,72,72,60,2300,NA,2.4,1015.2,-7.8,0,2.4
8765,2014,3,1,4,113,86,52,59,2400,NA,1.7,1016,-9,0,0.9
8766,2014,3,1,5,89,30,48,46,2100,NA,1.9,1016.2,-12,0,1.6
8767,2014,3,1,6,59,29,51,36,1800,NA,2.4,1016.2,-14.3,0,1.8
8768,2014,3,1,7,59,29,51,36,1800,NA,2.8,1016.8,-14.9,0,1.4
8769,2014,3,1,8,56,56,66,36,2000,NA,3.7,1017,-16.1,0,1.7
8770,2014,3,1,9,36,33,55,31,2000,30,6.9,1016.8,-18,0,1.2
8771,2014,3,1,10,21,6,44,15,1600,54,8.1,1016,-18.7,0,3
8772,2014,3,1,11,20,5,28,8,1400,68,9.4,1015.1,-17.7,0,1.3
8773,2014,3,1,12,3,10,30,7,1500,71,10.5,1013.8,-18.8,0,1.5
8774,2014,3,1,13,19,5,19,5,1400,78,11.2,1012.4,-19.4,0,2.9
8775,2014,3,1,14,3,5,10,2,1300,86,11.6,1011.4,-20.3,0,5.5
8776,2014,3,1,15,3,5,11,2,1300,87,11.9,1011,-20.1,0,4.2
8777,2014,3,1,16,3,5,9,2,1300,91,11.2,1010.9,-19.4,0,3.2
8778,2014,3,1,17,18,21,14,3,1300,88,9.8,1010.9,-18.3,0,1.7
8779,2014,3,1,18,25,36,14,10,1500,82,7.4,1011.3,-17.6,0,1.6
8780,2014,3,1,19,25,36,14,10,1500,70,5,1011.7,-15.6,0,0.6
8781,2014,3,1,20,28,46,18,19,1900,49,2.9,1012.1,-15.7,0,0.7
8782,2014,3,1,21,29,32,14,16,1700,47,3,1012.5,-15.2,0,0.7
8783,2014,3,1,22,22,31,16,15,1600,49,2.3,1012.7,-16.2,0,1.2
8784,2014,3,1,23,21,46,18,18,1900,46,1.2,1012.8,-15.3,0,0.7
8785,2014,3,2,0,29,32,15,16,1600,44,2.6,1012.9,-11.7,0,3.4
8786,2014,3,2,1,26,32,17,16,1600,44,1.8,1013.4,-7.3,0,1.6
8787,2014,3,2,2,34,43,23,23,1800,32,-0.3,1013.5,-11.4,0,0.8
8788,2014,3,2,3,38,41,19,25,1800,27,-1.3,1013.7,-9.9,0,0.7
8789,2014,3,2,4,44,49,20,26,1800,24,-1.9,1013.8,-11.7,0,0.6
8790,2014,3,2,5,54,64,19,37,2000,14,-2.5,1014,-10.5,0,0.9
8791,2014,3,2,6,57,85,19,47,2700,5,-2.4,1014.5,-10.5,0,0.6
8792,2014,3,2,7,88,106,16,61,2600,2,-2.2,1015.2,-12,0,1.8
8793,2014,3,2,8,98,113,25,50,2900,5,0.6,1015.4,-4.8,0,1
8794,2014,3,2,9,103,133,37,46,3000,13,2.1,1015.2,-4.9,0,1.6
8795,2014,3,2,10,132,205,63,56,3300,23,3.8,1014.7,-4.7,0,2.3
8796,2014,3,2,11,137,154,95,54,3500,40,5.5,1013.7,-4.7,0,1
8797,2014,3,2,12,157,163,104,60,3700,45,7.7,1012.4,-5.4,0,1.7
8798,2014,3,2,13,162,171,104,67,3700,49,10.2,1011.1,-8,0,1.7
8799,2014,3,2,14,164,167,97,70,3700,55,13.2,1010.2,-17.8,0,6.2
8800,2014,3,2,15,135,142,79,66,3300,60,12.9,1010,-10.9,0,2.1
8801,2014,3,2,16,36,5,18,12,1600,90,11,1010.1,-8.8,0,3.8
8802,2014,3,2,17,19,31,10,4,1300,97,9.2,1010.6,-9.3,0,2
8803,2014,3,2,18,32,140,27,40,2100,70,7.7,1011.4,-9.7,0,1.2
8804,2014,3,2,19,136,183,53,99,3200,22,6.8,1012.2,-8.4,0,1
8805,2014,3,2,20,134,171,45,92,3500,14,5.7,1013.1,-9.7,0,1
8806,2014,3,2,21,115,134,42,76,3000,20,4.3,1013.8,-9.1,0,0.9
8807,2014,3,2,22,102,133,37,68,2900,19,3.4,1013.9,-9.3,0,0.7
8808,2014,3,2,23,107,123,36,60,2800,22,3.9,1014.1,-4.8,0,1.1
8809,2014,3,3,0,143,169,41,72,3700,13,3.1,1014.5,-2.8,0,0.9
8810,2014,3,3,1,141,174,35,73,3400,5,1.2,1014.5,-7.8,0,2.1
8811,2014,3,3,2,160,183,26,74,3700,2,0.2,1014,-8.3,0,1.1
8812,2014,3,3,3,174,194,23,75,3500,2,-0.9,1013.6,-7.9,0,0.8
8813,2014,3,3,4,178,188,20,76,3500,2,-0.8,1013.4,-7.4,0,0.8
8814,2014,3,3,5,177,193,19,NA,3400,2,-0.4,1013.6,-6.4,0,0.6
8815,2014,3,3,6,186,197,18,75,3800,2,-0.8,1013.6,-6.4,0,1
8816,2014,3,3,7,195,196,18,78,3900,2,-0.4,1013.7,-5.8,0,0.4
8817,2014,3,3,8,214,220,32,76,4100,3,1.7,1014.1,-4.8,0,1
8818,2014,3,3,9,241,297,33,68,4500,9,1.8,1013.7,-4.5,0,1.2
8819,2014,3,3,10,277,259,36,73,3900,8,2.3,1013,-3.8,0,0.6
8820,2014,3,3,11,286,291,56,88,4400,5,2.7,1012.4,-3.4,0,0.9
8821,2014,3,3,12,253,265,91,99,4700,3,2.6,1011.5,-3.5,0,0.9
8822,2014,3,3,13,251,270,88,101,4700,2,2.7,1010.8,-3.9,0,1.2
8823,2014,3,3,14,246,259,92,102,4700,2,2.7,1010.7,-3.9,0,1.3
8824,2014,3,3,15,242,257,98,103,5000,2,2.5,1010.7,-5.2,0,1.9
8825,2014,3,3,16,257,263,97,98,4900,3,2.7,1010.8,-4.8,0,1.2
8826,2014,3,3,17,236,259,97,97,4700,4,2.7,1011.3,-4.5,0,0.3
8827,2014,3,3,18,232,260,96,97,5000,2,2.6,1012.1,-4.6,0,1.2
8828,2014,3,3,19,258,265,90,94,4800,2,2.5,1012.7,-4.7,0,1
8829,2014,3,3,20,263,268,86,95,5000,2,1.8,1013,-3.9,0,1.6
8830,2014,3,3,21,274,278,77,91,5100,2,1.3,1013.5,-4.2,0,1
8831,2014,3,3,22,257,278,63,85,4900,2,1.4,1013.6,-4.3,0,1
8832,2014,3,3,23,271,296,50,79,4900,2,2,1013.6,-3.5,0,0.6
8833,2014,3,4,0,250,285,51,74,4300,2,1.3,1014.4,-3.8,0,0.9
8834,2014,3,4,1,253,285,47,66,4200,2,4.7,1014.7,-8.4,0,1.4
8835,2014,3,4,2,221,210,52,59,3300,7,5.2,1015.1,-10.2,0,1.8
8836,2014,3,4,3,37,5,20,10,1500,56,4.1,1015.3,-12.4,0,2.2
8837,2014,3,4,4,40,5,20,21,1600,47,1.7,1016.1,-10.8,0,1.3
8838,2014,3,4,5,29,5,12,14,1400,54,-0.2,1016.5,-11.6,0,0.8
8839,2014,3,4,6,15,5,9,12,1400,54,-0.9,1016.9,-12.5,0,1.8
8840,2014,3,4,7,13,5,9,13,1400,50,3.6,1018,-13.7,0,1.7
8841,2014,3,4,8,3,10,12,18,1500,42,4.5,1018.6,-16,0,4.8
8842,2014,3,4,9,12,5,16,9,1400,58,5.4,1018.7,-17.8,0,4.6
8843,2014,3,4,10,10,5,19,7,1400,64,6.1,1018.4,-20.3,0,3.6
8844,2014,3,4,11,3,5,19,7,1400,66,6.9,1017.8,-21.6,0,6.6
8845,2014,3,4,12,10,5,12,4,1300,72,7.2,1017,-21.4,0,6.2
8846,2014,3,4,13,3,5,6,2,6900,77,8.4,1015.8,-24.1,0,4.5
8847,2014,3,4,14,3,3,4,2,NA,81,8.7,1015.4,-25.3,0,5.6
8848,2014,3,4,15,4,5,2,2,NA,82,8.5,1015.4,-25.5,0,5.9
8849,2014,3,4,16,3,5,2,2,NA,83,7.8,1015.7,-26,0,4.5
8850,2014,3,4,17,6,5,2,2,NA,NA,6.2,1016.9,-24.4,0,1.9
8851,2014,3,4,18,5,21,2,2,200,NA,4.5,1018.2,-22.5,0,1.6
8852,2014,3,4,19,4,16,2,2,200,NA,3.9,1019.5,-22.1,0,2.2
8853,2014,3,4,20,4,13,2,2,200,NA,3,1020.1,-22,0,1
8854,2014,3,4,21,4,8,2,2,200,NA,2.4,1020.5,-21.7,0,2
8855,2014,3,4,22,9,10,2,2,200,NA,1.9,1020.7,-20.6,0,1.3
8856,2014,3,4,23,4,6,2,2,200,NA,0.6,1020.9,-20.4,0,1.5
8857,2014,3,5,0,3,7,2,2,200,NA,-0.8,1021.2,-19.9,0,0.9
8858,2014,3,5,1,4,7,2,2,200,NA,-1.9,1021.5,-19.8,0,1.1
8859,2014,3,5,2,7,8,2,2,200,NA,-2.8,1021.4,-20.1,0,1.2
8860,2014,3,5,3,15,43,4,25,500,NA,-1.4,1021,-21,0,2.1
8861,2014,3,5,4,10,64,5,22,400,NA,-1.8,1021.1,-21.3,0,1.1
8862,2014,3,5,5,11,17,7,4,300,NA,-3.6,1021.1,-20.4,0,1.7
8863,2014,3,5,6,12,25,17,10,400,NA,-3.9,1021.2,-20.2,0,1.9
8864,2014,3,5,7,15,35,16,23,500,NA,-2.3,1021.4,-20.7,0,1
8865,2014,3,5,8,20,76,20,24,500,NA,1.2,1021.4,-22.7,0,1.1
8866,2014,3,5,9,28,44,26,15,600,NA,3.3,1021,-22.6,0,0.9
8867,2014,3,5,10,28,31,31,13,500,54,5.1,1020.3,-22.1,0,3.1
8868,2014,3,5,11,20,25,25,15,500,57,6.3,1019.1,-21.1,0,2.4
8869,2014,3,5,12,27,43,22,22,500,56,7.8,1017.3,-22,0,0.8
8870,2014,3,5,13,25,43,25,29,700,52,9.2,1016,-23.5,0,5.8
8871,2014,3,5,14,16,70,14,7,400,71,9.2,1015.3,-23.5,0,4.4
8872,2014,3,5,15,15,29,11,2,300,77,9.4,1014.8,-24.8,0,5
8873,2014,3,5,16,13,40,12,3,300,76,9.1,1014.6,-25,0,3.2
8874,2014,3,5,17,15,34,8,3,300,78,7.8,1015.2,-24.5,0,2.7
8875,2014,3,5,18,3,28,3,2,200,80,6.2,1016.2,-24.4,0,2.7
8876,2014,3,5,19,7,24,2,2,200,78,5.3,1017.4,-22.9,0,1.1
8877,2014,3,5,20,7,25,2,2,200,75,4.1,1018.6,-22.9,0,1.9
8878,2014,3,5,21,7,27,2,2,200,75,3.5,1019.4,-22.4,0,2.8
8879,2014,3,5,22,7,24,2,2,200,76,2.5,1020.1,-24.1,0,2.3
8880,2014,3,5,23,9,22,2,2,200,80,1.6,1020.4,-23.9,0,1.6
8881,2014,3,6,0,7,14,2,2,200,84,1.6,1020.7,-23.9,0,2.4
8882,2014,3,6,1,6,12,2,2,200,81,1.1,1021.2,-23.5,0,2.6
8883,2014,3,6,2,11,17,4,2,200,75,0.8,1021,-23.8,0,2.8
8884,2014,3,6,3,6,12,2,2,200,79,-1.8,1021.2,-22.4,0,0.9
8885,2014,3,6,4,6,12,2,2,200,76,-2.3,1021.7,-22.9,0,0.9
8886,2014,3,6,5,8,15,2,2,200,57,-2.8,1022.2,-22.1,0,1.1
8887,2014,3,6,6,9,18,5,4,300,70,-3.7,1022.7,-21.9,0,1.1
8888,2014,3,6,7,11,21,11,6,300,65,-0.6,1023.3,-22.7,0,1.4
8889,2014,3,6,8,14,27,28,10,400,58,1.9,1023.5,-22.9,0,1.9
8890,2014,3,6,9,15,28,34,10,500,58,3.3,1023.2,-23.5,0,1.7
8891,2014,3,6,10,16,23,36,7,400,64,3.9,1022.6,-24,0,5
8892,2014,3,6,11,17,20,22,5,400,69,4.9,1021.7,-24.3,0,4
8893,2014,3,6,12,13,24,16,4,400,72,6,1020.6,-24.6,0,4.7
8894,2014,3,6,13,14,22,11,2,300,76,6.9,1019.4,-23.9,0,3.6
8895,2014,3,6,14,14,26,15,4,400,77,7.2,1018.6,-25,0,4.5
8896,2014,3,6,15,13,25,14,3,300,80,7.9,1018,-24.5,0,2.8
8897,2014,3,6,16,13,23,9,2,300,83,7.7,1017.7,-24.6,0,2.8
8898,2014,3,6,17,14,24,8,2,300,82,6.7,1017.8,-24.1,0,1.9
8899,2014,3,6,18,18,28,8,5,400,76,5.1,1018,-23,0,1.3
8900,2014,3,6,19,8,26,9,8,400,65,3,1018.4,-22,0,1.6
8901,2014,3,6,20,19,37,9,11,600,55,2.7,1018.7,-21.4,0,0.9
8902,2014,3,6,21,24,48,12,16,700,51,1.6,1019.3,-20.9,0,1.2
8903,2014,3,6,22,25,41,10,9,500,55,0.8,1019.7,-20.9,0,1.1
8904,2014,3,6,23,23,33,11,10,400,54,-0.4,1019.7,-21.3,0,1.5
8905,2014,3,7,0,23,35,11,15,400,48,-1.2,1019.9,-21.4,0,0.8
8906,2014,3,7,1,28,38,10,13,500,47,-0.6,1020.6,-21.4,0,1.1
8907,2014,3,7,2,25,43,11,16,500,44,-1.9,1020.9,-21.4,0,1.9
8908,2014,3,7,3,31,46,10,23,700,33,-3.7,1021.3,-20,0,0.7
8909,2014,3,7,4,34,57,16,20,700,30,-4.3,1021.6,-19.7,0,0.7
8910,2014,3,7,5,31,39,10,12,500,37,-4.5,1022,-18.4,0,0.5
8911,2014,3,7,6,18,29,4,4,600,44,-4.4,1022.5,-18.7,0,1.5
8912,2014,3,7,7,16,25,10,7,500,44,0.6,1022.9,-20.4,0,1.5
8913,2014,3,7,8,21,34,28,12,500,46,3,1023,-22,0,1.3
8914,2014,3,7,9,13,24,16,4,400,63,4.3,1022.5,-23.7,0,1.4
8915,2014,3,7,10,4,9,2,2,200,79,5.4,1021.9,-23.9,0,1.2
8916,2014,3,7,11,8,9,2,2,200,79,6.5,1020.8,-23,0,2.6
8917,2014,3,7,12,11,17,15,3,300,71,8.2,1019.2,-24.2,0,2.5
8918,2014,3,7,13,10,16,14,2,300,71,9.1,1018.1,-23.6,0,1.9
8919,2014,3,7,14,10,14,15,3,300,73,8.6,1018,-22.6,0,2.9
8920,2014,3,7,15,12,15,12,2,300,78,9,1017.6,-22.3,0,2.1
8921,2014,3,7,16,17,40,9,7,300,78,7.7,1017.5,-20,0,3.4
8922,2014,3,7,17,20,43,12,15,400,70,6.7,1017.5,-19,0,2.1
8923,2014,3,7,18,31,72,17,36,700,55,5.7,1017.8,-17.5,0,1.4
8924,2014,3,7,19,55,108,23,58,1000,34,5.3,1018.3,-17.2,0,1.7
8925,2014,3,7,20,55,82,19,57,1000,23,2.8,1018.3,-18,0,0.8
8926,2014,3,7,21,58,73,25,52,1200,21,2.1,1018.6,-18,0,0.6
8927,2014,3,7,22,50,67,18,44,900,25,1.4,1018.4,-17.5,0,1.1
8928,2014,3,7,23,55,68,19,43,900,26,1,1018.1,-16.9,0,0.4
8929,2014,3,8,0,55,74,19,44,900,21,0.9,1017.7,-17,0,1.1
8930,2014,3,8,1,60,80,24,45,1100,18,0.7,1017.1,-16.2,0,0.6
8931,2014,3,8,2,65,84,26,44,1000,16,-0.2,1016.5,-16.1,0,1.1
8932,2014,3,8,3,68,81,23,46,1100,13,0.1,1015.9,-14.3,0,0.8
8933,2014,3,8,4,66,79,22,49,1300,11,-0.4,1015.7,-14.7,0,1.2
8934,2014,3,8,5,67,80,23,50,1200,10,-1.6,1015.6,-14.8,0,0.5
8935,2014,3,8,6,71,84,30,47,1300,10,-2,1015.8,-13.5,0,1.8
8936,2014,3,8,7,74,89,23,63,1300,2,-1.7,1016,-14.2,0,1.2
8937,2014,3,8,8,76,97,26,63,1600,6,1,1015.9,-6.1,0,1
8938,2014,3,8,9,95,122,37,62,1700,10,2.6,1015.1,-4.6,0,1.1
8939,2014,3,8,10,107,152,63,73,1800,15,4.4,1014.2,-5.7,0,1.4
8940,2014,3,8,11,123,162,76,78,1900,24,6.4,1013.3,-6.6,0,1.6
8941,2014,3,8,12,153,186,77,76,2300,28,8,1012,-8.1,0,2.3
8942,2014,3,8,13,166,189,77,82,2300,32,9.4,1010.8,-9.7,0,1.3
8943,2014,3,8,14,160,177,69,82,2100,38,10.2,1010,-8.5,0,1.9
8944,2014,3,8,15,150,168,65,78,1900,47,10.6,1009.6,-6.7,0,2.8
8945,2014,3,8,16,144,174,63,88,1900,43,10.5,1009.8,-6.8,0,1.3
8946,2014,3,8,17,167,203,72,111,2300,30,9.6,1010.6,-6.7,0,1.2
8947,2014,3,8,18,188,218,62,122,2500,18,9.1,1011.7,-19.9,0,2.3
8948,2014,3,8,19,50,31,7,14,500,72,9.3,1012.6,-20.9,0,4.7
8949,2014,3,8,20,4,7,2,2,200,80,8.1,1013.7,-20.7,0,2.6
8950,2014,3,8,21,5,14,2,2,200,78,7.8,1014.5,-19.9,0,3.3
8951,2014,3,8,22,4,14,2,2,200,77,5.8,1014.9,-19.7,0,0.8
8952,2014,3,8,23,5,7,2,2,200,76,2.7,1015.4,-18.1,0,0.5
8953,2014,3,9,0,4,6,2,2,200,71,0.5,1015.8,-17.3,0,1
8954,2014,3,9,1,11,14,9,5,400,58,0.3,1015.8,-18.5,0,1.8
8955,2014,3,9,2,10,12,7,3,400,53,0.9,1015.7,-18.5,0,0.7
8956,2014,3,9,3,4,10,7,3,300,53,-1.1,1015.7,-17.3,0,1.2
8957,2014,3,9,4,6,10,3,8,200,54,-1.6,1015.9,-17.4,0,0.5
8958,2014,3,9,5,8,11,7,8,200,39,-1.2,1016.7,-17.4,0,1
8959,2014,3,9,6,12,21,16,6,400,49,1.1,1017.4,-8.4,0,2.2
8960,2014,3,9,7,11,25,10,11,400,38,-0.1,1018.3,-14.1,0,1.5
8961,2014,3,9,8,30,66,24,29,1000,27,3.7,1018.8,-7.7,0,0.4
8962,2014,3,9,9,76,109,31,34,1200,24,4.9,1018.7,-7.6,0,1.7
8963,2014,3,9,10,106,151,51,47,1500,32,6.2,1018.2,-8.5,0,1.7
8964,2014,3,9,11,151,178,58,54,1800,45,7.9,1017.4,-9.1,0,2
8965,2014,3,9,12,125,143,50,45,1400,56,8.6,1016.4,-10.4,0,3.2
8966,2014,3,9,13,123,139,53,45,1300,64,9.1,1015.5,-9,0,1.6
8967,2014,3,9,14,127,142,54,55,1400,61,9.7,1014.9,-7.5,0,1.8
8968,2014,3,9,15,136,154,55,61,1500,64,9.8,1014.7,-7.9,0,2.8
8969,2014,3,9,16,134,153,50,78,1600,54,9.3,1014.8,-8.3,0,3.1
8970,2014,3,9,17,164,192,55,90,1800,54,8.6,1015.4,-8,0,2.7
8971,2014,3,9,18,176,194,43,68,1500,76,8.1,1015.8,-8.5,0,1.6
8972,2014,3,9,19,142,151,37,63,1400,68,6.9,1016.4,-8.7,0,1.4
8973,2014,3,9,20,126,139,28,53,1400,57,5.9,1017.2,-9.2,0,2.6
8974,2014,3,9,21,121,132,32,50,1600,54,5.1,1017.8,-8.8,0,1.8
8975,2014,3,9,22,124,135,33,55,1400,38,2.9,1018.2,-6,0,3.9
8976,2014,3,9,23,111,128,27,58,1300,25,1.1,1018.8,-4.8,0,4
8977,2014,3,10,0,91,127,25,79,1500,5,0.5,1018.8,-4.9,0,3.6
8978,2014,3,10,1,77,115,20,74,1400,2,-0.1,1018.9,-4.9,0,2.1
8979,2014,3,10,2,64,84,16,65,1000,2,-0.1,1018.3,-5.1,0,2.6
8980,2014,3,10,3,51,67,20,61,900,4,-0.1,1018,-5.7,0,2
8981,2014,3,10,4,45,56,22,52,700,10,-0.1,1018,-6.3,0,2.2
8982,2014,3,10,5,42,48,22,35,700,25,-0.2,1017.9,-6.4,0,2
8983,2014,3,10,6,41,50,27,40,900,21,0,1017.6,-6,0,0.9
8984,2014,3,10,7,43,53,31,45,1000,18,0.1,1017.7,-6.1,0,1.4
8985,2014,3,10,8,54,66,36,57,1200,9,0.6,1017.6,-5.9,0,1.5
8986,2014,3,10,9,62,80,43,56,1200,12,1.1,1017.3,-5.6,0,0.8
8987,2014,3,10,10,77,94,45,46,1200,20,2.2,1016.3,-5.2,0,0.8
8988,2014,3,10,11,79,100,50,37,1100,31,3.7,1015.3,-4.8,0,1.7
8989,2014,3,10,12,89,107,52,36,1200,42,4.8,1013.7,-4.8,0,1.5
8990,2014,3,10,13,101,112,54,37,1200,48,6.2,1012.3,-4.9,0,1.7
8991,2014,3,10,14,120,130,49,43,1200,54,6.7,1011.6,-4.7,0,2.7
8992,2014,3,10,15,134,156,52,59,1400,46,7.1,1010.8,-5,0,2
8993,2014,3,10,16,137,146,52,62,1400,49,7.3,1010.5,-5.8,0,1.2
8994,2014,3,10,17,114,122,54,62,1200,53,6.9,1010.4,-6.5,0,1.4
8995,2014,3,10,18,116,130,51,74,1300,41,5.6,1010.5,-6,0,1.3
8996,2014,3,10,19,116,124,36,74,1300,28,5.3,1010.8,-6,0,0.9
8997,2014,3,10,20,96,114,37,73,1300,28,4.5,1010.9,-6.1,0,2
8998,2014,3,10,21,99,120,40,69,1400,26,3.1,1011,-6.1,0,1.1
8999,2014,3,10,22,100,116,41,63,1300,27,2.4,1010.8,-6.5,0,1.7
9000,2014,3,10,23,100,119,42,59,1500,26,1.5,1010,-6.3,0,0.6
9001,2014,3,11,0,122,154,46,69,2800,16,2,1009.9,-6.3,0,1.7
9002,2014,3,11,1,137,130,37,57,1700,18,2,1009.2,-5.9,0,1.3
9003,2014,3,11,2,132,117,34,53,1600,19,0.4,1008.1,-6,0,0.4
9004,2014,3,11,3,109,118,34,52,1700,19,0.5,1007.9,-5.7,0,0.6
9005,2014,3,11,4,119,127,32,52,2000,16,0.4,1007.6,-5.6,0,0.4
9006,2014,3,11,5,124,132,30,56,1900,10,1,1008,-5.1,0,1.3
9007,2014,3,11,6,153,136,28,54,1900,9,1,1007.9,-4.8,0,1
9008,2014,3,11,7,159,139,31,55,1900,8,1.4,1008.2,-4.9,0,1.5
9009,2014,3,11,8,144,162,37,58,2000,9,4.7,1008.1,-4.1,0,1
9010,2014,3,11,9,166,197,50,54,2100,17,6.9,1008.1,-4.2,0,1.3
9011,2014,3,11,10,178,190,67,57,2000,31,8.4,1007.9,-4.4,0,2.1
9012,2014,3,11,11,174,209,75,81,2300,27,10.3,1007.4,-3.4,0,2
9013,2014,3,11,12,227,246,83,100,2500,25,10.8,1006.8,-3.3,0,1.8
9014,2014,3,11,13,202,224,96,76,2200,54,12,1005.9,-3,0,0.5
9015,2014,3,11,14,196,216,100,76,2200,61,12.5,1006.2,-3.4,0,0.4
9016,2014,3,11,15,202,243,104,85,2300,63,13.2,1006,-3.2,0,1.2
9017,2014,3,11,16,202,243,104,85,2300,63,12.5,1006.5,-3,0,1.3
9018,2014,3,11,17,212,253,101,89,2400,63,11.7,1008.1,-2.9,0,0.5
9019,2014,3,11,18,259,285,92,104,2500,45,12.1,1009.4,-9,0,2.4
9020,2014,3,11,19,24,5,4,3,200,81,11.2,1011.2,-7.6,0,4.8
9021,2014,3,11,20,3,5,3,2,200,82,9.1,1012.8,-5.2,0,7.6
9022,2014,3,11,21,7,16,5,2,200,84,8.3,1014.5,-5.9,0,4.3
9023,2014,3,11,22,6,9,6,2,200,87,8.1,1015.2,-8.5,0,4.5
9024,2014,3,11,23,3,5,5,2,200,83,7.1,1016,-8.5,0,4.9
9025,2014,3,12,0,3,5,3,2,100,83,7,1016.1,-9.9,0,2.7
9026,2014,3,12,1,3,5,3,2,200,80,7.2,1016.4,-11.6,0,3.5
9027,2014,3,12,2,3,5,2,2,200,77,6.9,1016.1,-11.8,0,4.1
9028,2014,3,12,3,3,5,2,2,100,75,6.5,1016.4,-12.2,0,3.2
9029,2014,3,12,4,3,5,2,2,100,72,6.1,1016.6,-13.5,0,3.6
9030,2014,3,12,5,8,10,2,2,100,56,5.6,1017.3,-16.9,0,5.1
9031,2014,3,12,6,6,11,2,2,100,79,5,1018,-18.8,0,5.7
9032,2014,3,12,7,6,10,2,2,100,82,5.2,1018.8,-19.4,0,2.9
9033,2014,3,12,8,7,17,2,2,100,84,5.8,1019.6,-20.6,0,3.3
9034,2014,3,12,9,7,13,2,2,200,86,6.4,1019.5,-21,0,3.1
9035,2014,3,12,10,3,10,2,2,200,88,7.4,1018.9,-22.3,0,4.7
9036,2014,3,12,11,4,8,2,2,200,90,8.7,1017.9,-22.5,0,2.9
9037,2014,3,12,12,3,6,2,2,200,92,9.3,1016.6,-20.9,0,5.2
9038,2014,3,12,13,3,10,2,2,200,93,10.3,1015.5,-21.3,0,4.1
9039,2014,3,12,14,3,10,2,2,200,93,10.9,1014.7,-20.8,0,3.8
9040,2014,3,12,15,8,18,4,3,200,91,10.5,1014.2,-21.1,0,3
9041,2014,3,12,16,16,28,7,4,200,91,10.3,1013.8,-21.3,0,3
9042,2014,3,12,17,12,27,8,5,200,90,9.4,1013.9,-20.8,0,2.4
